spotName,spotId,href
jangamo-beach,584204214e65fad6a7709c94,https://www.surfline.com/surf-report/jangamo-beach/584204214e65fad6a7709c94
praia-de-zavora,584204214e65fad6a7709c98,https://www.surfline.com/surf-report/praia-de-zavora/584204214e65fad6a7709c98
praia-da-rocha,640a1e25451905fcbf9461b9,https://www.surfline.com/surf-report/praia-da-rocha/640a1e25451905fcbf9461b9
tofinho,584204214e65fad6a7709c93,https://www.surfline.com/surf-report/tofinho/584204214e65fad6a7709c93
tofo-beach,662b8f0c1fab4fbbdaf96854,https://www.surfline.com/surf-report/tofo-beach/662b8f0c1fab4fbbdaf96854
praia-de-ravene,640a1e2099dd44c1b0fae298,https://www.surfline.com/surf-report/praia-de-ravene/640a1e2099dd44c1b0fae298
bocock-s-bay,584204214e65fad6a7709b8b,https://www.surfline.com/surf-report/bocock-s-bay/584204214e65fad6a7709b8b
cape-cross,584204214e65fad6a7709b8d,https://www.surfline.com/surf-report/cape-cross/584204214e65fad6a7709b8d
factory-point,584204214e65fad6a7709b8c,https://www.surfline.com/surf-report/factory-point/584204214e65fad6a7709b8c
langstrand,640a1e4f99dd441ca8faef2e,https://www.surfline.com/surf-report/langstrand/640a1e4f99dd441ca8faef2e
dolfynstrand,640a1e4d99dd441d2cfaee68,https://www.surfline.com/surf-report/dolfynstrand/640a1e4d99dd441d2cfaee68
guns,584204214e65fad6a7709b90,https://www.surfline.com/surf-report/guns/584204214e65fad6a7709b90
j-rg-henrichsen-park,640a1e4e606c45302ca86017,https://www.surfline.com/surf-report/j-rg-henrichsen-park/640a1e4e606c45302ca86017
vineta-point,584204214e65fad6a7709b8f,https://www.surfline.com/surf-report/vineta-point/584204214e65fad6a7709b8f
skeleton-bay,59b03873a36896001c177bc1,https://www.surfline.com/surf-report/skeleton-bay/59b03873a36896001c177bc1
east-hill-point,584204214e65fad6a7709b91,https://www.surfline.com/surf-report/east-hill-point/584204214e65fad6a7709b91
